h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
2,3,"[1, 102, 7]",816,7,7,True,False
2,3,"[1, 4, 7]",32,7,7,True,False
2,3,"[1, 3, 7]",24,7,7,True,False
2,3,"[1, 2, 7]",16,7,7,True,True
3,3,"[1, 275, 257, 7]",72749,7,7,True,False
3,3,"[1, 202, 144, 7]",30298,7,7,True,False
3,3,"[1, 32, 60, 7]",2372,7,7,True,False
3,3,"[1, 159, 39, 7]",6633,7,7,True,False
3,3,"[1, 21, 284, 7]",7973,7,7,True,False
3,3,"[1, 31, 276, 7]",10519,7,7,True,False
3,3,"[1, 26, 186, 7]",6164,7,7,True,False
3,3,"[1, 174, 20, 7]",3794,7,7,True,False
3,3,"[1, 11, 100, 7]",1811,7,7,True,False
3,3,"[1, 83, 39, 7]",3593,7,7,True,False
3,3,"[1, 10, 40, 7]",690,7,7,True,False
3,3,"[1, 228, 11, 7]",2813,7,7,True,False
3,3,"[1, 152, 22, 7]",3650,7,7,True,False
3,3,"[1, 195, 17, 7]",3629,7,7,True,False
3,3,"[1, 7, 28, 7]",399,7,7,True,False
3,3,"[1, 198, 4, 7]",1018,7,7,True,False
3,3,"[1, 51, 9, 7]",573,7,7,True,False
3,3,"[1, 73, 2, 7]",233,7,7,True,False
3,3,"[1, 6, 98, 7]",1280,7,7,True,False
3,3,"[1, 8, 23, 7]",353,7,7,True,False
3,3,"[1, 18, 14, 7]",368,7,7,True,False
3,3,"[1, 3, 282, 7]",2823,7,7,True,False
3,3,"[1, 4, 156, 7]",1720,7,7,True,False
3,3,"[1, 62, 3, 7]",269,7,7,True,False
3,3,"[1, 3, 212, 7]",2123,7,7,True,False
3,3,"[1, 51, 6, 7]",399,7,7,True,False
3,3,"[1, 2, 14, 7]",128,7,7,True,False
3,3,"[1, 13, 5, 7]",113,7,7,True,False
3,3,"[1, 7, 2, 7]",35,7,7,True,False
3,3,"[1, 2, 10, 7]",92,7,7,True,False
3,3,"[1, 4, 9, 7]",103,7,7,True,False
3,3,"[1, 2, 4, 7]",38,7,7,True,False
3,3,"[1, 2, 3, 7]",29,7,7,True,False
3,3,"[1, 4, 2, 7]",26,7,7,True,False
3,3,"[1, 3, 2, 7]",23,7,7,True,False
3,3,"[1, 2, 2, 7]",20,7,7,True,True
