h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect
2,2,"[5, 5, 2]",35,30,30,True,True,30,,,,,,,,,True,0
2,2,"[5, 13, 2]",91,30,30,True,False,30,,,,,,,,,True,0
2,2,"[5, 11, 2]",77,30,30,True,False,30,,,,,,,,,True,0
2,2,"[5, 4, 2]",28,24,30,False,False,24,0.0,6.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.0389893999999912,maximal_subarchitecture_of_recorded_mfa,"[[5, 5, 2]]",[1],True,0
3,2,"[5, 11, 9, 2]",172,140,140,True,True,140,,,,,,,,,True,0
3,2,"[5, 10, 10, 2]",170,140,140,True,True,140,,,,,,,,,True,0
3,2,"[5, 38, 9, 2]",550,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 44, 4, 2]",404,64,140,False,False,140,,,,,,,,,True,76
3,2,"[5, 13, 9, 2]",200,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 59, 3, 2]",478,48,140,False,False,140,,,,,,,,,True,92
3,2,"[5, 22, 6, 2]",254,96,140,False,False,140,,,,,,,,,True,44
3,2,"[5, 34, 8, 2]",458,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 63, 2, 2]",445,32,140,False,False,140,,,,,,,,,True,108
3,2,"[5, 8, 10, 2]",140,104,140,False,False,122,,,,,,,,,True,18
3,2,"[5, 38, 8, 2]",510,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 64, 5, 2]",650,80,140,False,False,140,,,,,,,,,True,60
3,2,"[5, 46, 8, 2]",614,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 49, 8, 2]",653,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 59, 6, 2]",661,96,140,False,False,140,,,,,,,,,True,44
3,2,"[5, 50, 8, 2]",666,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 8, 11, 2]",150,104,140,False,False,131,,,,,,,,,True,27
3,2,"[5, 8, 15, 2]",190,104,140,False,False,140,,,,,,,,,True,36
3,2,"[5, 10, 13, 2]",206,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 59, 8, 2]",783,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 12, 11, 2]",214,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 9, 13, 2]",188,126,140,False,False,140,,,,,,,,,True,14
3,2,"[5, 12, 9, 2]",186,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 62, 7, 2]",758,112,140,False,False,140,,,,,,,,,True,28
3,2,"[5, 10, 12, 2]",194,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 63, 6, 2]",705,96,140,False,False,140,,,,,,,,,True,44
3,2,"[5, 60, 8, 2]",796,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 11, 10, 2]",185,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 61, 8, 2]",809,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 64, 7, 2]",782,112,140,False,False,140,,,,,,,,,True,28
3,2,"[5, 10, 11, 2]",182,140,140,True,False,140,,,,,,,,,True,0
3,2,"[5, 63, 8, 2]",835,128,140,False,False,140,,,,,,,,,True,12
3,2,"[5, 10, 9, 2]",158,139,140,False,False,139,,,,,,,,,True,0
3,2,"[5, 9, 14, 2]",199,126,140,False,False,140,,,,,,,,,True,14
3,2,"[5, 9, 15, 2]",210,126,140,False,False,140,,,,,,,,,True,14
3,2,"[5, 64, 8, 2]",848,128,140,False,False,140,,,,,,,,,True,12
4,2,"[5, 55, 40, 15, 2]",3105,990,990,True,True,990,,,,,,,,,True,0
4,2,"[5, 57, 47, 6, 2]",3258,426,990,False,False,990,,,,,,,,,True,564
